gauge_id,benchmark_catch,surfacewater_abs,groundwater_abs,discharges,abs_agriculture_perc,abs_amenities_perc,abs_energy_perc,abs_environmental_perc,abs_industry_perc,abs_watersupply_perc,abs_highloss_perc,abs_mediumloss_perc,abs_lowloss_perc,abs_verylowloss_perc,num_reservoir,reservoir_cap,reservoir_contributing_area,reservoir_normalised_upstream_capacity,reservoir_he,reservoir_nav,reservoir_drain,reservoir_wr,reservoir_fs,reservoir_env,reservoir_nousedata,reservoir_year_first,reservoir_year_last
27041,N,0.047,0.054,0.014,58.18,0.15,14.55,0.00,2.42,24.71,0.89,27.06,0.08,71.97,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27042,Y,0.010,0.010,0.001,98.52,0.00,0.00,0.00,0.15,1.32,0.00,1.77,0.00,98.23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27043,N,0.213,0.010,0.009,10.09,0.00,0.38,0.00,0.15,89.39,0.00,89.47,0.00,10.53,3,26552,7.62,0.04,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1864,1873
27047,Y,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27049,N,0.000,0.000,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27051,Y,0.000,0.000,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27062,N,0.254,0.010,0.043,24.27,0.00,1.36,0.00,0.29,74.08,0.58,74.28,0.09,25.05,3,2.061679e+04,22.05,0.04,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1901,1936
27064,N,0.000,0.000,0.045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27065,N,0.398,0.003,0.084,0.00,0.00,17.54,0.00,2.46,79.99,0.17,82.28,0.00,17.54,1,3260,9.36,0.03,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1954,1954
27071,Y,0.004,0.020,0.011,11.55,0.14,0.15,0.00,29.26,58.90,3.00,60.34,22.21,14.45,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27073,Y,0.001,0.000,0.000,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27077,N,0.000,0.018,0.000,0.00,0.00,0.00,0.00,100.00,0.00,9.73,81.06,9.21,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27079,N,0.209,0.005,0.250,0.54,0.02,15.74,0.00,11.86,71.84,0.37,78.02,16.92,4.69,6,21072,4.06,0.02,0.00,8.41,0.00,91.59,0.00,0.00,0.00,1794,1969
27080,N,0.047,0.008,0.376,5.53,0.62,6.15,0.87,14.36,72.47,0.94,82.08,3.85,13.13,3,1082,1.88,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1846,1878
27084,Y,0.000,0.003,0.002,0.00,0.00,0.00,0.00,96.51,3.49,92.96,7.04,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27087,N,0.031,0.055,0.029,36.21,0.01,0.00,0.00,8.86,54.91,1.98,63.63,0.00,34.40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27089,N,0.382,0.009,0.047,8.26,0.00,36.27,0.00,1.96,53.50,0.11,55.54,0.01,44.34,8,51588,14.93,0.05,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1864,1966
27090,N,0.005,0.015,0.009,24.96,0.29,0.02,0.00,0.64,74.07,0.21,74.77,0.00,25.03,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28001,N,0.895,0.000,0.000,0.03,0.00,0.88,0.00,0.00,99.09,0.00,99.09,0.00,0.91,3,46260,99.05,0.25,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1916,1943
28003,N,0.007,0.045,0.181,1.96,0.01,0.05,0.01,96.21,1.77,0.34,32.92,17.01,49.72,1,2400,1.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1930,1930
28008,N,0.031,0.002,0.009,0.63,0.00,0.00,0.00,6.41,92.96,0.05,5.30,3.63,91.02,1,36000,2.39,0.08,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1992,1992
28009,N,0.438,0.035,0.194,0.35,0.05,61.00,0.03,7.71,30.86,2.30,32.30,6.01,59.39,16,1.494507e+05,5.94,0.03,0.00,3.44,0.00,94.95,0.00,0.00,0.00,1796,1992
28012,N,0.088,0.074,0.149,1.55,0.06,19.29,0.01,2.48,76.60,10.71,77.71,9.81,1.77,2,20396,9.99,0.02,0.00,10.77,0.00,89.23,0.00,0.00,0.00,1833,1953
28015,N,0.011,0.252,0.098,6.37,0.10,0.00,0.52,6.01,87.00,5.57,91.23,0.87,2.33,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28018,N,0.066,0.047,0.035,0.35,0.00,11.76,0.05,14.01,73.82,0.58,64.00,11.42,24.00,3,4.538970e+04,5.53,0.05,0.00,6.50,0.00,93.50,0.00,0.00,0.00,1796,1992
28022,N,0.399,0.038,0.194,0.49,0.05,60.08,0.03,7.73,31.62,2.41,33.09,6.16,58.34,16,1.494507e+05,5.41,0.02,0.00,3.44,0.00,94.95,0.00,0.00,0.00,1796,1992
28023,N,0.000,0.033,0.039,0.00,0.00,0.00,1.66,93.13,5.21,0.24,99.76,0.00,0.01,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28024,N,0.013,0.003,0.026,1.85,0.15,0.00,0.00,97.99,0.00,1.84,45.26,38.97,13.93,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28026,N,0.004,0.002,0.144,5.77,2.72,0.00,0.00,71.30,20.20,6.79,77.54,2.11,13.55,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28031,N,0.001,0.000,0.001,0.00,0.00,0.00,0.00,100.00,0.00,0.05,49.97,49.97,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28033,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28039,N,0.006,0.023,0.021,0.00,0.04,0.00,0.00,98.42,1.55,0.11,88.83,11.02,0.04,1,2400,6.36,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1930,1930
28040,N,0.002,0.000,0.017,0.00,0.00,0.00,0.00,100.00,0.00,0.00,65.45,34.55,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28043,N,0.499,0.001,0.022,1.25,0.00,0.59,0.00,0.13,98.03,0.00,98.09,0.06,1.84,3,46260,36.54,0.11,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1916,1943
28044,N,0.004,0.000,0.027,93.61,0.00,0.00,0.00,6.39,0.00,94.36,0.00,0.00,5.64,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28046,Y,0.000,0.001,0.001,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,100.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28048,N,0.360,0.000,0.128,0.00,0.00,0.00,0.00,0.07,99.93,0.00,99.94,0.06,0.00,1,6180,21.57,0.06,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1958,1958
28050,N,0.005,0.075,0.097,2.66,0.03,0.00,1.59,8.88,86.83,3.63,92.34,3.32,0.72,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28052,N,0.000,0.207,0.012,0.30,0.00,0.00,0.00,0.00,99.70,0.19,99.60,0.00,0.22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28055,N,0.000,0.028,0.030,0.00,0.00,0.00,0.00,0.00,100.00,0.00,100.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28056,N,0.009,0.000,0.000,1.73,0.00,0.00,0.00,2.22,96.05,1.12,2.83,0.00,96.05,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28060,N,0.000,0.231,0.020,25.46,0.00,0.00,0.60,3.07,70.88,7.42,71.29,0.00,21.28,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28066,N,0.002,0.005,0.005,0.00,0.00,0.00,0.26,99.74,0.00,6.24,46.75,46.75,0.26,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28067,N,1.111,0.008,0.103,0.19,0.00,57.35,0.01,10.93,31.53,0.01,37.17,5.24,57.59,4,52440,13.07,0.04,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1916,1958
28072,Y,0.002,0.338,0.010,5.18,0.00,0.00,0.00,0.00,94.82,5.18,94.82,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28074,N,0.018,0.002,0.144,1.70,0.09,0.03,0.00,33.00,65.18,1.51,79.22,11.97,7.30,3,7.055540e+03,3.45,0.01,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1870,1906
28080,N,0.047,0.028,0.696,1.82,0.00,0.02,0.01,41.64,56.51,0.26,69.60,11.50,18.63,2,4321,6.34,0.01,0.00,0.00,0.00,44.46,0.00,0.00,0.00,1884,1930
28081,N,0.007,0.055,0.159,3.72,0.00,0.00,0.00,96.28,0.00,0.21,9.61,6.18,84.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28082,N,0.006,0.002,0.048,15.72,0.90,0.00,0.00,65.00,18.38,7.80,61.38,21.84,8.98,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28085,N,1.061,0.008,0.052,0.20,0.00,65.98,0.01,0.72,33.10,0.00,33.70,0.12,66.18,4,52440,14.57,0.05,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1916,1958
28091,N,0.003,0.088,0.122,11.29,0.03,0.00,13.40,4.45,70.83,11.49,81.16,0.80,6.56,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28093,N,0.020,0.002,0.139,1.73,0.09,0.00,0.00,35.03,63.14,1.55,78.02,12.69,7.73,2,4.755540e+03,2.94,0.01,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1870,1896
28115,N,0.001,0.002,0.841,32.00,0.00,0.70,0.00,67.29,0.00,34.23,32.89,32.18,0.70,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28116,N,0.005,0.391,0.209,4.53,0.00,0.00,0.01,6.77,88.68,4.07,94.59,0.26,1.09,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28117,N,0.446,0.009,0.034,0.65,0.00,38.05,0.02,2.05,59.22,0.01,60.90,0.39,38.71,3,46260,16.80,0.05,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1916,1943
29002,N,0.509,0.044,0.001,92.10,0.00,0.00,0.00,0.00,7.90,0.04,7.90,0.00,92.06,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29003,Y,0.014,0.182,0.000,7.13,0.00,0.00,0.00,0.00,92.86,0.01,92.87,0.00,7.13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29005,N,0.000,0.000,0.029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29009,Y,0.005,0.027,0.004,31.14,0.00,0.00,0.00,0.53,68.33,31.13,68.38,0.31,0.17,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30001,N,0.018,0.002,0.053,5.73,0.02,0.00,0.00,1.75,92.50,5.27,92.50,0.23,2.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30004,Y,0.002,0.001,0.002,100.00,0.00,0.00,0.00,0.00,0.00,52.52,47.48,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30005,N,0.039,0.002,0.030,0.00,0.00,0.00,0.00,0.33,99.67,0.33,99.67,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30011,N,0.010,0.000,0.002,99.89,0.00,0.00,0.00,0.11,0.00,12.36,0.00,0.11,87.53,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30012,Y,0.001,0.000,0.000,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30014,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30015,Y,0.058,0.000,0.001,0.00,0.00,0.00,0.00,0.16,99.84,0.16,99.84,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3003,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31002,N,0.000,0.058,0.004,0.33,0.00,0.00,0.00,11.15,88.52,0.26,96.55,3.18,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31006,N,1.628,0.000,0.035,6.38,0.00,0.00,0.30,0.00,93.32,0.00,93.32,0.00,6.68,1,124000,49.46,1.25,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1976,1976
31010,N,0.000,0.000,0.102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31021,N,0.001,0.005,0.036,1.40,0.00,0.00,0.00,60.87,37.72,1.37,38.07,60.56,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31023,Y,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31025,N,0.000,0.000,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32003,Y,0.000,0.000,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32004,N,0.000,0.000,0.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32006,N,0.000,0.000,0.040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32008,N,0.000,0.000,0.057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33006,N,0.001,0.058,0.011,17.62,0.00,0.00,0.12,7.12,75.13,12.58,82.28,5.07,0.07,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33007,N,0.073,0.013,0.003,99.86,0.00,0.00,0.00,0.00,0.14,17.20,0.98,0.00,81.82,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33012,N,0.000,0.000,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33013,N,0.005,0.031,0.015,28.48,0.00,0.00,0.45,1.99,69.08,27.22,62.91,0.00,9.86,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33014,N,0.017,0.113,0.056,24.67,0.00,0.40,0.01,17.39,57.52,22.75,67.18,7.79,2.28,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33018,Y,0.000,0.000,0.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33019,Y,0.005,0.039,0.014,31.91,0.00,0.00,7.69,10.62,49.78,29.76,60.00,2.48,7.75,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33020,N,0.000,0.000,0.013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33021,N,0.001,0.136,0.022,1.91,0.00,0.00,5.08,1.12,91.90,1.74,92.78,0.00,5.48,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33022,N,0.002,0.050,0.148,5.37,0.02,0.00,0.01,0.66,93.94,4.62,94.13,1.21,0.04,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33023,N,0.001,0.047,0.003,21.72,0.00,0.00,6.98,0.02,71.28,20.44,72.57,0.00,6.99,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33024,N,0.001,0.153,0.071,1.40,0.01,0.00,7.00,24.73,66.87,1.42,77.55,14.02,7.01,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33026,N,0.109,0.016,0.086,0.85,0.03,10.02,0.05,1.31,87.75,4.15,15.42,1.12,79.31,2,4018,10.97,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,1972,1972
33028,N,0.003,0.002,0.377,98.69,0.88,0.00,0.00,0.33,0.11,59.63,0.32,39.24,0.81,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33029,Y,0.005,0.108,0.001,18.48,0.00,0.00,0.00,0.06,81.46,18.32,81.68,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33031,N,0.000,0.081,0.001,0.00,0.00,0.00,0.00,1.07,98.93,0.46,99.36,0.18,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33032,N,0.002,0.048,0.000,9.71,0.00,0.00,0.00,0.00,90.29,9.24,90.76,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33033,N,0.000,0.095,0.087,0.38,0.00,0.00,0.03,0.52,99.07,0.53,99.28,0.16,0.03,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33034,N,0.004,0.046,0.013,24.37,0.00,0.00,3.57,7.15,64.91,22.22,71.35,0.98,5.45,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33035,N,0.019,0.072,0.031,18.27,0.01,0.04,9.50,6.13,66.06,17.36,69.85,2.75,10.04,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33039,N,0.021,0.007,0.076,1.88,0.18,45.33,0.33,5.51,46.77,2.08,48.39,4.02,45.51,2,4018,16.92,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,1972,1972
33053,N,0.004,0.083,0.015,4.79,0.02,0.00,4.52,2.15,88.52,4.75,90.74,0.00,4.52,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33054,N,0.005,0.187,0.005,5.18,0.00,0.00,0.00,0.00,94.82,5.17,94.83,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33058,N,0.000,0.019,0.088,1.30,0.00,0.00,3.37,16.58,78.74,0.59,79.58,19.83,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34002,N,0.000,0.013,0.013,4.97,0.00,0.00,0.00,0.00,95.03,1.92,98.08,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34003,N,0.004,0.029,0.006,29.85,0.00,0.00,0.00,0.00,70.15,24.23,70.86,0.10,4.81,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34004,N,0.071,0.100,0.024,3.52,0.00,0.00,0.03,4.60,91.85,2.93,54.99,1.51,40.56,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34005,N,0.006,0.022,0.011,16.70,0.00,0.00,0.00,14.88,68.42,13.82,73.23,12.95,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34006,N,0.001,0.039,0.025,7.11,0.02,0.00,1.18,8.86,82.82,6.05,92.61,0.05,1.30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34007,N,0.000,0.028,0.041,8.25,0.00,0.00,4.38,30.35,57.03,5.19,90.25,0.18,4.38,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34008,N,0.003,0.030,0.002,24.94,0.00,0.00,0.00,11.60,63.46,24.21,73.21,2.58,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34010,N,0.003,0.041,0.017,9.39,0.00,0.00,0.08,2.08,88.45,9.26,90.39,0.00,0.35,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34011,Y,0.001,0.009,0.022,80.31,0.00,0.00,0.00,19.22,0.47,69.84,20.85,9.31,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34012,N,0.000,0.010,0.009,96.50,0.00,0.00,0.02,3.48,0.00,96.44,0.00,3.48,0.08,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35003,N,0.000,0.028,0.000,1.13,0.00,0.00,0.00,0.00,98.87,0.61,99.39,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35008,N,0.001,0.008,0.031,0.14,6.88,0.00,0.00,92.97,0.00,0.47,83.15,9.55,6.83,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36003,Y,0.001,0.002,0.023,55.95,0.00,0.00,0.00,44.05,0.00,51.65,48.35,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36006,N,0.072,0.075,0.026,1.62,0.08,2.41,9.72,1.63,84.54,1.52,85.52,0.56,12.39,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36009,Y,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36010,Y,0.000,0.000,0.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36011,N,0.000,0.012,0.133,0.00,0.00,0.00,0.00,100.00,0.00,20.89,73.46,5.64,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36012,N,0.000,0.060,0.004,0.42,0.00,0.00,4.58,0.00,95.00,0.26,95.15,0.00,4.58,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37001,N,0.003,0.008,0.021,27.93,0.09,0.00,0.00,4.73,67.25,32.05,66.90,1.05,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37003,N,0.011,0.000,0.006,100.00,0.00,0.00,0.00,0.00,0.00,76.24,0.00,0.00,23.76,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37005,Y,0.001,0.042,0.032,2.98,0.01,0.00,0.00,1.23,95.78,2.64,95.75,0.00,1.61,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37008,N,0.002,0.016,0.010,10.78,0.00,0.00,0.00,3.24,85.98,10.68,86.95,2.26,0.11,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37009,N,0.001,0.020,0.091,5.57,0.00,0.00,0.00,0.32,94.11,4.76,94.92,0.32,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37010,N,0.001,0.064,0.025,1.63,0.03,0.00,0.01,0.76,97.57,1.63,97.69,0.42,0.26,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37011,N,0.000,0.026,0.003,0.32,0.00,0.00,0.00,0.00,99.68,0.32,99.68,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37018,N,0.000,0.000,0.123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37019,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37020,N,0.001,0.022,0.014,3.88,0.00,0.00,0.00,0.01,96.11,3.77,96.11,0.00,0.12,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37031,N,0.000,0.000,0.021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
